precinct,Count
Montgomery|Sycamore Twp H11|015,613
Montgomery|West Cherry Twp|016,221
Morris|Council Grove - Ward 1|CG1,437
Morris|Council Grove - Ward 2|CG2,372
Morris|Council Grove - Ward 3|CG3,622
Morris|Highland Twp|HI,69
Morris|Overland Twp|OV,58
Morris|Township Eight|T8,137
Morris|Township Five|T5,431
Morris|Township Four|T4,144
Morris|Township Nine|T9,234
"Morris|Township One, Pct 1|T1P1",222
"Morris|Township One, Pct 2|T1P2",146
Morris|Township Seven|T7,163
Morris|Township Six|T6,79
Morris|Township Three|T3,307
Morris|Township Two|T2,535
Morton|Cimarron|01,46
Morton|Elkhart|02,1350
Morton|Jones|03,10
Morton|Richfield City|04,33
Morton|Richfield East|05,56
Morton|Richfield West|06,53
Morton|Rolla City|08,259
Morton|Rolla|07,89
Morton|Taloga|09,84
Morton|Westola|10,44
Nemaha|Adams Township|AD9,136
Nemaha|Bern City|110001,131
Nemaha|Berwick Township|BEA,290
Nemaha|Capioma Township|CAB,115
Nemaha|Center Township|CED,134
Nemaha|Centralia-Home|220001,279
Nemaha|Centralia-Illinois|230002,45
Nemaha|Clear Creek Township|CCC,78
Nemaha|Corning City|330003,145
Nemaha|Gilman Township|GI50002,118
Nemaha|Goff City|440001,65
Nemaha|Granada Township|GRE,73
Nemaha|Harrison-Goff|HA40003,62
Nemaha|Harrison-Kelly|HA40002,84
Nemaha|Home Township|HO20002,110
Nemaha|Illinois Township|IL30001,166
Nemaha|Marion Township|MAF,299
Nemaha|Mitchell Township|MIG,244
Nemaha|Nemaha Township|NMH,105
Nemaha|Neuchatel Township|NUI,81
Nemaha|Oneida City|550001,38
Nemaha|Red Vermillion Township|RVM,86
Nemaha|Reilly Township|RLL,80
Nemaha|Richmond Township|RIK,404
Nemaha|Rock Creek Township|RCJ,320
Nemaha|Sabetha City - Ward 1|660001,450
Nemaha|Sabetha City - Ward 2|660002,488
Nemaha|Sabetha City - Ward 3|660003,460
Nemaha|Sabetha City - Ward 4|660004,338
Nemaha|Seneca City - Ward 1|770001,355
Nemaha|Seneca City - Ward 2|770002,552
Nemaha|Seneca City - Ward 3|770003,597
Nemaha|Washington Township|WS10002,171
Nemaha|Wetmore City|880001,210
Nemaha|Wetmore Township|WT80002,95
Neosho|Big Creek|BC,371
Neosho|Canville H2|CAN,146
Neosho|Canville Part A H7|CAN (A),301
Neosho|Canville Part B H7|CAN (B),5
Neosho|Centerville|CEN,400
Neosho|Chanute P1 W2|CP1W2,616
Neosho|Chanute P1 W3 Exclave|CP1W3EX,1
Neosho|Chanute P1 W3|CP1W3,1234
Neosho|Chanute P1 W4|CP1W4,728
Neosho|Chanute P2 W2|CP2W2,657
Neosho|Chanute P2 W3|CP2W3,549
Neosho|Chanute P2 W4 H7|CP2W4,480
Neosho|Chanute P2 W4 Part A H2|CP2W4A,8
Neosho|Chanute P2 W4 Part B H2|CP2W4B,1
Neosho|Chanute P3 W3 Exclave|CP3W3EX,4
Neosho|Chanute P3 W3 H2|CP3W3,199
Neosho|Chanute P3 W3 H7|CP3W3H7,900
Neosho|Chanute P3 W4 Exclave C|CP3W4EC,5
Neosho|Chanute P3 W4 H2|CP3W4,44
Neosho|Chanute P3 W4 H7|CP3W4H7,439
Neosho|Chanute Ward 1|CW1,210
Neosho|Chetopa H13|CH13,470
Neosho|Chetopa H2|CH2,1
Neosho|Chetopa H9|CH9,159
Neosho|East Erie Twp|EET,417
Neosho|Grant|GRAN,279
Neosho|Ladore|LAD,286
Neosho|Lincoln|LIN,201
Neosho|Mission|MIS,638
Neosho|North Tioga|NT,349
Neosho|Shiloh|SHI,217
Neosho|South Tioga East|STE,207
Neosho|South Tioga West Enclave B|STWEB,10
Neosho|South Tioga West Enclave C|STWEC,1
Neosho|South Tioga West Enclave H2|STWEH2,18
Neosho|South Tioga West Enclave H7|STWEH7,2
Neosho|South Tioga West H7|STWH7,87
Neosho|South Tioga West Part A H2|STW,20
Neosho|Walnut Grove|WG,260
Neosho|West Erie Twp|WET,511
Ness|Bazine|005,261
Ness|Eden|020,54
Ness|Forrester|025,64
Ness|Franklin|030,82
Ness|Highpoint|035,30
Ness|Johnson|040,40
Ness|Nevada|045,295
Ness|North Center|010,580
Ness|Ohio|050,157
Ness|South Center|015,296
Ness|Waring|055,66
Norton|Almena1 - Prec 1|04,364
Norton|Center1 - Prec 1|05,433
Norton|Center2 - Prec 1|06,97
Norton|Highland1 - Prec 1|07,288
Norton|Highland2 - Prec 1|08,84
Norton|Highland3 - Prec 1|09,87
Norton|Norton City1 - Prec 1|01,597
Norton|Norton City2 - Prec 2|02,660
Norton|Norton City3 - Prec 2|03,639
Norton|Solomon1 - Prec 1|10,83
Norton|Solomon2 - Prec 1|11,32
Osage|Precinct 04|04,286
Osage|Precinct 05|05,54
Osage|Precinct 07|07,729
Osage|Precinct 08|08,255
Osage|Precinct 09|09,472
Osage|Precinct 10no|10NO,199
Osage|Precinct 10so|10SO,460
Osage|Precinct 20no|20NO,502
Osage|Precinct 20so|20SO,491
Osage|Precinct 30no|30NO,600
Osage|Precinct 30so|30SO,221
Osage|Precinct 61|61,620
Osage|Precinct 62|62,468
Osage|Precinct 63|63,562
Osage|Precinct 64|64,463
Osage|Precinct Ag|AG,112
Osage|Precinct Ar|AR,89
Osage|Precinct Ba|BA,149
Osage|Precinct Bg01no|BG01NO,486
Osage|Precinct Bg02so|BG02SO,125
Osage|Precinct Dr|DR,168
Osage|Precinct El|EL,677
Osage|Precinct Fx H54|FAX,383
Osage|Precinct Fx H76|FX,113
Osage|Precinct Gr  H54|GRA,32
Osage|Precinct Gr H76|GR,195
Osage|Precinct Jt0mv H76|JT0MV,313
Osage|Precinct Jt0vas|JT0VAS,592
Osage|Precinct JtOmva H54|JT0MVA,72
Osage|Precinct Li|LI,126
Osage|Precinct Me|ME,276
Osage|Precinct Ol|OL,155
Osage|Precinct Rg0no|RG0NO,425
Osage|Precinct Rg0so|RG0SO,414
Osage|Precinct Sc|SC,341
Osage|Precinct Su H54|SUP,30
Osage|Precinct Su H76|SU,172
Osage|Precinct Vb0no|VB0NO,276
Osage|Precinct Vb0so|VB0SO,143
Osborne|Alton City|1A101,70
Osborne|Bethany Twp|BE202,57
Osborne|Bloom Twp|BL301,50
Osborne|Corinth Twp|CO302,42
Osborne|Covert Twp|CV401,9
Osborne|Delhi Twp|DE501,21
Osborne|Downs City|2D701,635
Osborne|Grant Twp|GR102,25
Osborne|Hancock Twp|HA402,15
Osborne|Hawkeye Twp|HW103,20
Osborne|Independence Twp|IN403,21
Osborne|Jackson Twp|JA502,24
Osborne|Kill Creek Twp|KC104,4
Osborne|Lawrence Twp|LA203,20
Osborne|Liberty Twp|LI602,16
Osborne|Mt. Ayr Twp|MA105,26
Osborne|Natoma City|4N601,207
Osborne|Natoma Twp|NA603,11
Osborne|Osborne Ward 1|3O801,328
Osborne|Osborne Ward 2|3O802,404
Osborne|Osborne Ward 3|3O803,227
Osborne|Penn Twp|PE404,86
Osborne|Portis City|5P201,79
Osborne|Ross Twp|RO703,69
Osborne|Round Mound Twp|RM604,22
Osborne|Sumner Twp|SU106,42
Osborne|Tilden Twp|TI405,52
Osborne|Valley Twp|VA503,20
Osborne|Victor Twp|VI605,12
Osborne|Winfield Twp|WI504,18
Ottawa|Benn City|2B4401,368
Ottawa|Benn Twp|BE0201,442
Ottawa|Blaine Twp|BL0401,91
Ottawa|Buckeye Twp|BU0601,73
Ottawa|Center Twp|CE0801,62
Ottawa|Chapman Twp|CH1001,36
Ottawa|Concord Twp|CO1201,176
Ottawa|Culver City|3C4601,72
Ottawa|Culver Twp|CU1401,78
Ottawa|Delphos City|4D4801,195
Ottawa|Durham Twp|DU1601,11
Ottawa|Fountain Twp|FO1801,78
Ottawa|Garfield Twp|GA2001,62
Ottawa|Grant Twp|GR2201,67
Ottawa|Henry Twp|HE2401,14
Ottawa|Lincoln Twp|LI2601,96
Ottawa|Logan Twp|LO2801,57
Ottawa|Morton Twp|MO3001,87
Ottawa|Mpls City I|1M4201,409
Ottawa|Mpls City II|1M4202,286
Ottawa|Mpls City III|1M4203,467
Ottawa|Ottawa Twp|OT3201,25
Ottawa|Richland Twp|RI3401,163
Ottawa|Sheridan Twp|SH3601,67
Ottawa|Sherman Twp|SM3801,36
Ottawa|Stanton Twp|ST4001,36
Ottawa|Tescott City|5T5001,161
Pawnee|Ash Valley Twp|AV80001,38
Pawnee|Br. Grove Twp|BG70002,32
Pawnee|Burdett City|2370001,167
Pawnee|Conkling Twp|COD0001,13
Pawnee|Garfield City|2250001,97
Pawnee|Garfield Twp|GA50002,26
Pawnee|Grant Twp|GR60002,32
Pawnee|Keysville Twp|KE60003,26
Pawnee|Larned City Ward 1 C1|2110000,490
Pawnee|Larned City Ward 1 C4|2110001,52
Pawnee|Larned City Ward 2 C1|2120000,683
Pawnee|Larned City Ward 2 C4|2120001,68
Pawnee|Larned City Ward 3|2130000,713
Pawnee|Larned City Ward 4 C1|2140000,9
Pawnee|Larned City Ward 4 C4|2140001,429
Pawnee|Larned Twp C01|LA90001,123
Pawnee|Larned Twp C04 Part A|LA90002,45
Pawnee|Larned Twp C04 Part B|LA90003,23
Pawnee|Lincoln Twp|LI60004,17
Pawnee|Logan Twp|LOB0001,31
Pawnee|Morton Twp|MOD0002,30
Pawnee|Orange Twp|OR50003,32
Pawnee|Pawnee Twp|PAA0001,59
Pawnee|Plt. Grove Twp|PGB0002,126
Pawnee|Plt. Ridge Twp|PRD0003,35
Pawnee|Plt. Valley Twp|PVC0001,61
Pawnee|River Twp|RI90002,44
Pawnee|Rozel City|2460001,89
Pawnee|Santa Fe Twp|SFA0002,130
Pawnee|Sawmill Twp|SA70003,14
Pawnee|Shiley Twp|SH70004,20
Pawnee|Valley Center Twp|VCC0002,25
Pawnee|Walnut Twp|WA80002,58
Phillips|Agra City|110009,177
Phillips|Arcade|A100014,60
Phillips|Beaver|B100015,35
Phillips|Belmont|B280016,33
Phillips|Bow Creek|B300010,24
Phillips|Crystal|C100009,39
Phillips|Dayton|D100017,28
Phillips|Deer Creek|D200010,62
Phillips|Freedom|F100014,61
Phillips|Glade City|220010,52
Phillips|Glenwood|G100014,35
Phillips|Granite|G200013,17
Phillips|Greenwood|G300014,28
Phillips|Kirwin City|330011,105
Phillips|Kirwin|K130011,44
Phillips|Logan City|440012,370
Phillips|Logan|L140012,36
Phillips|Long Island City|550013,115
Phillips|Long Island|L250013,69
Phillips|Mound|M100017,105
Phillips|Phillipsburg|P100014,205
Phillips|Plainview|P200016,19
Phillips|Plum|P310009,76
Phillips|Prairie View City|770015,95
Phillips|Prairie View|P470015,53
Phillips|Rushville|R100010,22
Phillips|Solomon|S120010,75
Phillips|Speed City|880016,31
Phillips|Sumner|S200009,30
Phillips|Towanda|T100012,22
Phillips|Valley|V100011,15
Phillips|Walnut|W100014,13
Phillips|Ward I|610000,703
Phillips|Ward II|620000,567
Phillips|Ward III/Comm1|630001,4
Phillips|Ward III|630000,534
Pottawatomie|Belvue|01,267
Pottawatomie|Blue Twp H51|02.1,3065
Pottawatomie|Blue Twp H61|02,595
Pottawatomie|Blue Valley - Olsburg|03,268
Pottawatomie|Center Twp|04,75
Pottawatomie|Clear Creek Twp|05,96
Pottawatomie|Emmett|06,279
Pottawatomie|Grant Twp|07,177
Pottawatomie|Green Twp|08,142
Pottawatomie|Lincoln Twp|09,84
Pottawatomie|Lone Tree - Wheaton|10,164
Pottawatomie|Louisville|11,737
Pottawatomie|Manhattan City|02.2,4
Pottawatomie|Mill Creek - Onaga|12,642
Pottawatomie|Pottawatomie|13,499
Pottawatomie|Rock Creek|14,432
Pottawatomie|Shannon Twp|15,195
Pottawatomie|Sherman Twp|16,83
Pottawatomie|Spring Creek Twp|17,38
Pottawatomie|St Clere Twp|18,44
Pottawatomie|St George H51|19.1,2197
Pottawatomie|St George H61|19,872
Pottawatomie|St Marys City|21,1845
Pottawatomie|St Marys Twp|22,795
Pottawatomie|Union Twp|23,179
Pottawatomie|Vienna Twp|24,75
Pottawatomie|Wamego City H51|26,3203
Pottawatomie|Wamego Twp H51|27.1,424
Pottawatomie|Wamego Twp H61|27,229
Pratt|Twp 10 Coats City|1010002,59
Pratt|Twp 10|1010001,40
Pratt|Twp 11 H114|1111003,91
Pratt|Twp 11 H116|1111001,54
Pratt|Twp 11 Sawyer City|1111002,66
Pratt|Twp 12 H114 NE|1212003,32
Pratt|Twp 12 H114 SE|1212004,347
Pratt|Twp 12 H116 NW|1212002,61
Pratt|Twp 12 H116 SW|1212001,244
Pratt|Twp 6 Preston City|66002,65
Pratt|Twp 6|66001,250
Pratt|Twp 7 H114|77001A,46
Pratt|Twp 7 H116|77001,33
Pratt|Twp 7 Iuka City|77002,92
Pratt|Twp 8 Byers City|88002,24
Pratt|Twp 8|88001,67
Pratt|Twp 9-2|99001A,61
Pratt|Twp 9-3|99001,77
Pratt|Twp 9 Cullison City|99002,57
Pratt|Ward 1|51000,764
Pratt|Ward 2|52000,503
Pratt|Ward 3|53000,986
Pratt|Ward 4-1 H114 Comm 1|54002,380
Pratt|Ward 4-2 H114 Comm 2|54003,384
Pratt|Ward 5 College H114|55001,34
Pratt|Ward 5 H116|55000,679
Rawlins|Achilles|01,31
Rawlins|Atwood City|03,950
Rawlins|Atwood|02,15
Rawlins|Center|04,218
Rawlins|Driftwood|05,62
Rawlins|Herl|06,120
Rawlins|Herndon City|07,120
Rawlins|Jefferson|08,24
Rawlins|Ludell|09,74
Rawlins|Mcdonald City|10,106
Rawlins|Mirage|11,32
Rawlins|Rocewood|12,183
Rawlins|Union|13,25
Reno|Abbyville 72|AB00072,58
Reno|Albion 33|AL00033,134
Reno|Arlington 34|AT00034,75
Reno|Arlington City 73|AC00073,294
Reno|Bell 35|BE00035,43
Reno|Buhler 74|BU00074,928
Reno|Castleton 36|CA00036,228
Reno|Center 37|CE00037,172
Reno|Clay North 38|CN00038,728
Reno|Clay North Enclave|CNENCL,4
Reno|Clay South H102-1|CS102-1,138
Reno|Clay South H102A|CSH102,4
Reno|Clay South H104|CSH104,461
Reno|Clay South H114|CSH114,212
Reno|Enterprise 40|EN0004,90
Reno|Grant 41|GR00041,692
Reno|Grove 42|GV00042,38
Reno|Haven City 75|HA00075,840
Reno|Haven H101|HVH101,233
Reno|Haven H114|HVH114,81
Reno|Hayes 44|HY00044,47
Reno|Huntsville 45|HU00045,87
Reno|Hutchinson 1 H102|HC00001,561
Reno|Hutchinson 1 H102A|HCH102A,33
Reno|Hutchinson 10|HC0001,1008
Reno|Hutchinson 11|HC00011,1039
Reno|Hutchinson 12|HC00012,687
Reno|Hutchinson 13 H102|H13H102,470
Reno|Hutchinson 13 H104|H13H104,330
Reno|Hutchinson 14|HC00014,742
Reno|Hutchinson 15|HC00015,658
Reno|Hutchinson 16|HC00016,995
Reno|Hutchinson 17|HC00017,836
Reno|Hutchinson 18|HC00018,464
Reno|Hutchinson 19|HC00019,557
Reno|Hutchinson 2|HC00002,583
Reno|Hutchinson 20|HC0002,793
Reno|Hutchinson 21|HC00021,1830
Reno|Hutchinson 22-H104|H22H104,1090
Reno|Hutchinson 23 Exclave|HCEX23,258
Reno|Hutchinson 23 H104|HC00023,1293
Reno|Hutchinson 24|HC00024,820
Reno|Hutchinson 25|HC00025,862
Reno|Hutchinson 26 Exclave H102|26EH102,107
Reno|Hutchinson 26|HC00026,419
Reno|Hutchinson 27|HC00027,613
Reno|Hutchinson 28 Exclave|HCEX28,580
Reno|Hutchinson 28|HC00028,1296
Reno|Hutchinson 29|HC00029,623
Reno|Hutchinson 3|HC00003,383
Reno|Hutchinson 30|HC0003,448
Reno|Hutchinson 31|HC00031,705
Reno|Hutchinson 32|HC00032,194
Reno|Hutchinson 33|HC00033,259
Reno|Hutchinson 34 Exclave|HCEX34,2
Reno|Hutchinson 34|HC00034,133
Reno|Hutchinson 35|HC00035,336
Reno|Hutchinson 4|HC00004,1176
Reno|Hutchinson 5|HC00005,853
Reno|Hutchinson 6|HC00006,670
Reno|Hutchinson 7|HC00007,805
Reno|Hutchinson 8|HC00008,356
Reno|Hutchinson 9|HC00009,991
Reno|Langdon 46|LT00046,63
Reno|Langdon City 76|LA00076,38
Reno|Lincoln 47|LI00047,339
Reno|Little River 48|LR00048,400
Reno|Loda 49|LO00049,69
Reno|Medford 50|MF0005,121
Reno|Medora 51|MD00051,1269
Reno|Miami 52|MI00052,52
Reno|Nickerson 69|NK00069,278
Reno|Nickerson 70|NK0007,158
Reno|Nickerson 71|NK00071,206
Reno|Ninnescah 53|NI00053,166
Reno|Partridge City 77|PA00077,144
Reno|Plevna 54|PT00054,101
Reno|Plevna City 78|PL00078,67
Reno|Pretty Prairie Ward 1|PR000W1,479
Reno|Pretty Prairie Ward 2|PR000W2,3
Reno|Reno North 55|RN00055,1132
Reno|Reno South 56|RS00056,187
Reno|Roscoe 57|RO00057,73
Reno|Salt Creek 58|SC00058,255
Reno|South Hutch #1|SH00066,511
Reno|South Hutch #2|SH00067,734
Reno|South Hutch #3|SH00068,475
Reno|Sumner 59|SU00059,459
Reno|Sylvia 60|ST0006,48
Reno|Sylvia City 80|SY0008,127
Reno|The Highlands 83|TH00083,310
Reno|Troy 61|TR00061,93
Reno|Turon City 81|TU00081,214
Reno|Valley H101|VAH101,5
Reno|Valley H114|VAH114,581
Reno|Walnut 63|WA00063,83
Reno|Westminster 64|WM00064,74
Reno|Willowbrook 82|WI00082,83
Reno|Yoder H114|YOH114,406
Republic|Albion Twp / Narka|010,107
Republic|Beaver Twp|011,66
Republic|Belleville City 1st Ward|001,489
Republic|Belleville City 2nd Ward|002,498
Republic|Belleville City 3rd Ward|003,367
Republic|Belleville Twp|012,160
Republic|Big Bend Twp / Republic|013,116
Republic|Courtland Twp / Courtland|014,281
Republic|Elk Creek Twp / Agenda|015,88
Republic|Fairview Twp / Munden|016,99
Republic|Farmington Twp|017,40
Republic|Freedom Twp|018,126
Republic|Grant Twp|019,55
Republic|Jefferson Twp|020,88
Republic|Liberty Twp|021,38
Republic|Lincoln Twp|022,68
Republic|Norway Twp|023,103
Republic|Richland Twp / Cuba|024,161
Republic|Rose Creek Twp / Munden|025,85
Republic|Scandia Twp / Scandia|026,312
Republic|Union Twp|027,24
Republic|Washington Twp / Republic|028,49
Republic|White Rock Twp|029,70
Rice|Atlanta Twp|01,112
Rice|Bell Twp|02,10
Rice|Center Twp|03,77
Rice|East Washington Twp|17,130
Rice|Eureka Twp|04,29
Rice|Farmer Twp|05,263
Rice|Galt Twp|06,58
Rice|Harrison Twp|07,111
Rice|Lincoln Twp|08,320
Rice|Lyons 1st Ward|36,537
Rice|Lyons 2nd Ward|37,544
Rice|Lyons 3rd Ward|38,546
Rice|Lyons 4th Ward|39,582
Rice|Mitchell Twp|09,86
Rice|Odessa Twp|10,40
Rice|Pioneer Twp|11,52
Rice|Raymond Twp|12,104
Rice|Rockville Twp|20,106
Rice|Sterling East Ward|44,936
Rice|Sterling Twp|13,141
Rice|Sterling West Ward|45,600
Rice|Union Twp|14,491
Rice|Valley Twp|15,163
Rice|Victoria Twp|16,241
Rice|West Washington Twp|18,101
Rice|Wilson Twp|19,89
Riley|Ashland Twp|001,127
Riley|Bala Twp|002,463
Riley|Center Twp|003,51
Riley|Fancy Crk Twp|004,83
Riley|Grant Twp|005,770
Riley|Jackson Twp|006,208
Riley|Madison Twp B|007A,22
Riley|Madison Twp H64|007,816
Riley|Madison Twp/Ft Riley B H68|079,211
Riley|Madison Twp/Ft. Riley A H68|078,468
Riley|Madison Twp/Ft. Riley|070,866
Riley|Manhattan City w1/p1|020,1275
Riley|Manhattan City W10/P1|062,339
Riley|Manhattan City W11/P1|063,1420
Riley|Manhattan City W11/P3|065,201
Riley|Manhattan City w12/p1|073,40
Riley|Manhattan City w2/p1|022,1523
Riley|Manhattan City w2/p2|023,515
Riley|Manhattan City w2/p3|024,629
Riley|Manhattan City w2/p4|025,851
Riley|Manhattan City w2/p5|026,1358
Riley|Manhattan City w2/p6|027,285
Riley|Manhattan City w2/p7|030,22
Riley|Manhattan City w3/p1|031,250
Riley|Manhattan City w3/p2|028,993
Riley|Manhattan City w3/p3|029,1182
Riley|Manhattan City w4/p2|033,353
Riley|Manhattan City w4/p3|034,762
Riley|Manhattan City w4/p4|035,1776
Riley|Manhattan City W4/P5 Exclave|072,18
Riley|Manhattan City w4/p5|036,1050
Riley|Manhattan City W4/P6|037,894
Riley|Manhattan City W4/P7|038,86
Riley|Manhattan City w5/p10|047,2349
Riley|Manhattan City w5/p11|048,2028
Riley|Manhattan City w5/p2|039,1143
Riley|Manhattan City w5/p3|040,1358
Riley|Manhattan City w5/p5|042,709
Riley|Manhattan City w5/p6|043,1065
Riley|Manhattan City w5/p7|044,533
Riley|Manhattan City w5/p8|045,676
Riley|Manhattan City w5/p9|046,1821
Riley|Manhattan City w6/p1|049,93
Riley|Manhattan City W8/P1|055,552
Riley|Manhattan City W8/P2|056,7
Riley|Manhattan City W8/P3|057,1404
Riley|Manhattan City W9/P1|060,189
Riley|Manhattan City W9/P2|061,136
Riley|Manhattan City W9/P3|071,79
Riley|Manhattan Twp 1|008,378
Riley|Manhattan Twp 2|009,394
Riley|Manhattan Twp 3|010,155
Riley|Manhattan Twp 4|011,580
Riley|Mayday Twp|012,54
Riley|Ogden Twp|013,1223
Riley|Sherman Twp|014,487
Riley|Swede Crk Twp|015,118
Riley|Wildcat Twp|016,660
Riley|Zeandale Twp|017,265
Rooks|Township #1|TWP01,127
Rooks|Township #10|TWP10,124
Rooks|Township #11-1|TWP11-1,375
Rooks|Township #11-2|TWP11-2,1158
Rooks|Township #12|TWP12,114
Rooks|Township #2|TWP02,286
Rooks|Township #3-1|TWP03-1,68
Rooks|Township #3-2|TWP03-2,852
Rooks|Township #4|TWP04,24
Rooks|Township #5|TWP05,52
Rooks|Township #6|TWP06,69
Rooks|Township #7|TWP07,148
Rooks|Township #8|TWP08,225
Rooks|Township #9|TWP09,31
Rush|Alexander-Belle Prairie Twsp.|AB00102,39
Rush|Alexander City|2100101,34
Rush|Banner Twsp.|BA00802,58
Rush|Big Timber Twsp.|BT00402,38
Rush|Bison City|2200201,134
Rush|Center Twsp.|CE00702,57
Rush|Garfield Twsp.|GA00900,94
Rush|Hampton-Fairview Twsp.|HF00502,77
Rush|Illinois Twsp.|IL00202,38
Rush|LaCrosse-Brookdale Twsp. #1|LB00302,40
Rush|LaCrosse-Brookdale Twsp. #2|LB00303,38
Rush|LaCrosse City #1|2300301,519
Rush|LaCrosse City #2|2300304,332
Rush|Liebenthal City|2400401,77
Rush|Lone Star Twsp.|LS00203,50
Rush|McCracken City|2600501,118
Rush|Otis City|2800601,195
Rush|Pioneer Twsp.|PI00602,42
Rush|Pleasantdale Twsp.|PL00603,22
Rush|Rush Center City|2900701,102
Rush|Timken City|3100801,41
Rush|Union Twsp.|UN00703,40
Russell|Big Creek Twp CC1|51,68
Russell|Big Creek Twp CC4|51.4,48
Russell|Bunker Hill City|01,83
Russell|Center Twp CC5|52,108
Russell|Dorrance City|02,104
Russell|Fairfield Twp CC1|53,29
Russell|Fairview Twp CC3|54,61
Russell|Gorham City|03,232
Russell|Grant Twp CC1|55,138
Russell|Lincoln Twp CC1|56,91
Russell|Lucas City|04,241
Russell|Luray City|05,119
Russell|Luray Twp CC2|57.2,31
Russell|Luray Twp CC3|57,9
Russell|Paradise City|06,27
Russell|Paradise Twp CC2|58,87
Russell|Plymouth Twp CC5|59,72
Russell|Russell City Ward 1 CC3|11,467
Russell|Russell City Ward 1 CC5|11.5,236
Russell|Russell City Ward 2 CC2|12,631
Russell|Russell CIty Ward 2 CC4|12.4,115
Russell|Russell City Ward 3 CC3|13,157
Russell|Russell City Ward 3 CC4|13.4,411
Russell|Russell City Ward 3 CC5|13.5,148
Russell|Russell City Ward 4 CC1|14,522
Russell|Russell City Ward 4 CC5|14.5,178
Russell|Russell Twp CC2|60,25
Russell|Russell Twp CC3|60.3,10
Russell|Russell Twp CC4|60.4,16
Russell|Russell Twp CC5|60.5,23
Russell|Waldo City|08,30
Russell|Waldo Twp CC2|61.2,37
Russell|Waldo Twp CC3|61,12
Russell|Winterset Twp CC1|62,44
Saline|01|01,4
Saline|02|02,1512
Saline|03|03,2
Saline|04|04,1366
Saline|05|05,1721
Saline|06|06,1019
Saline|07|07,1869
Saline|08|08,652
Saline|09|09,2602
Saline|10|10,1636
Saline|11|11,954
Saline|12|12,99
Saline|13|13,299
Saline|14|14,942
Saline|15|15,1454
Saline|16|16,1307
Saline|17|17,2432
Saline|18|18,215
Saline|19|19,1293
Saline|20|20,1724
Saline|21|21,356
Saline|22|22,490
Saline|23|23,1347
Saline|24|24,1853
Saline|25|25,1256
Saline|26|26,409
Saline|27|27,164
Saline|28|28,4
Saline|29|29,158
Saline|30|30,1557
Saline|TWP - Cambria H71|0050,316
Saline|TWP - Dayton H71|0051,97
Saline|TWP - Elm Creek H107|0052,443
Saline|TWP - Elm Creek H71|0052C,313
Saline|TWP - Eureka H69|0053,458
Saline|TWP - Falun H69|0054,198
Saline|TWP - Glendale H107|0055,76
Saline|TWP - Greeley 2 H71|0056B,16
Saline|TWP - Greeley 3 H71|0056C,6
Saline|TWP - Greeley 4 H71|0056D,4
Saline|TWP - Greeley H71|0056,615
Saline|TWP - Gypsum H69|0057,129
Saline|TWP - Liberty H69|0058,132
Saline|TWP - Ohio H107|0059A,219
Saline|TWP - Ohio H69|0059,61
Saline|TWP - Pleasant Valley H107|0060,271
Saline|TWP - Smoky Hill H107|0061D,147
Saline|TWP - Smoky Hill H69 Enclave B|0061F,2
Saline|TWP - Smoky Hill H69 Enclave|0061,2
Saline|TWP - Smoky Hill H69|0061B,35
Saline|TWP - Smoky Hill H71 Exclave|0061A,7
Saline|TWP - Smoky View H69|0062,659
Saline|TWP - Smolan H69|0063,558
Saline|TWP - Solomon H71|0064,261
Saline|TWP - Spring Creek H107|0065A,73
Saline|TWP - Spring Creek H69|0065,204
Saline|TWP - Walnut H69|0066,418
Saline|TWP - Washington H107 (307)|0067A,5
Saline|TWP - Washington H69 (307)|0067,78
Saline|TWP - Washington H69 (400)|0068,26
Scott|Beaver Twp|1B1,141
Scott|Isbel Twp|2I2,59
Scott|Keystone Twp|3K3,77
Scott|Lake Twp|4L4,51
Scott|Michigan Twp|5M5,66
Scott|Scott City Ward 1|818,515
Scott|Scott City Ward 2|829,724
Scott|Scott City Ward 3|8310,656
Scott|Scott City Ward 4|8411,861
Scott|Scott Twp|6S6,198
Scott|Valley Twp|7V7,135
Sedgwick|0102|0102,1259
Sedgwick|0103|0103,306
Sedgwick|0104|0104,133
Sedgwick|0105|0105,1092
Sedgwick|0106|0106,2406
Sedgwick|0107|0107,2047
Sedgwick|0108|0108,1375
Sedgwick|0109|0109,1543
Sedgwick|0110|0110,1923
Sedgwick|0111|0111,472
Sedgwick|0112|0112,1810
Sedgwick|0113|0113,1751
Sedgwick|0114|0114,1643
Sedgwick|0116|0116,2148
Sedgwick|0117|0117,1814
Sedgwick|0118|0118,1920
Sedgwick|0119|0119,1631
Sedgwick|0120|0120,1625
Sedgwick|0121|0121,1258
Sedgwick|0122|0122,2718
Sedgwick|0123|0123,382
Sedgwick|0126|0126,372
Sedgwick|0127|0127,33
Sedgwick|0128|0128,1443
Sedgwick|0129|0129,561
Sedgwick|0130|0130,1106
Sedgwick|0133|0133,47
Sedgwick|0135|0135,442
Sedgwick|0136|0136,857
Sedgwick|0137|0137,1555
Sedgwick|0138|0138,1918
Sedgwick|0205|0205,859
Sedgwick|0206|0206,638
Sedgwick|0207|0207,3156
Sedgwick|0208|0208,611
Sedgwick|0209|0209,1750
Sedgwick|0210|0210,2323
Sedgwick|0211|0211,933
Sedgwick|0214|0214,1966
